partId,session_id,application,category,betweenness_mean,circuity,closeness_mean,degree_mean,orientation_entropy,betweenness_log_z,closeness_log_z,circuity_log_z,orientation_entropy_z,degree_mean_z,n_taps,duration_sec,tap_rate,mean_iti,cv_iti,tap_rate_z,cv_iti_z,SBDS_score,Age,Gender,SA_Score
P001,S001,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0253169325699215,1.0662085572538047,0.0741643451316361,5.312714776632302,1.0176035002091015,-0.5363075379397231,-0.4153876574929952,-0.0316810881788841,0.8971727768703962,0.1825015771581948,10.0,45.948,0.2176373291546966,5.105333333333332,0.5601827177304721,-0.8791339117593963,-0.5194563967616687,5.4,25-34,M,1.46
P001,S002,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0312283034794363,1.038986425515113,0.0720833923247061,5.319587628865979,0.9245145641250768,-0.4644027608459367,-0.4418880574646887,-0.4368934368408708,-0.1672959368390759,0.1963668802128855,9.0,13.089,0.68760027504011,1.6361249999999998,0.6805707475085597,-0.0474262138685864,-0.3386144641593132,5.4,25-34,M,1.46
P001,S003,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0309018679811634,1.0871717170061468,0.0533417587449574,5.378048780487805,0.9682995427467822,-0.4683626945215868,-0.6829023488185025,0.2767418712270051,0.3333837554411539,0.3143065007085785,18.0,23.943,0.7517854905400325,1.4084117647058825,0.8231354443312126,0.0476915196666621,-0.1405137232150326,5.4,25-34,M,1.46
P001,S004,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0287848026809617,1.0637143120685597,0.0641223758013348,5.254237288135593,0.9879208040842116,-0.49407493097662,-0.5437465781188559,-0.0685860889465286,0.5577521894982189,0.0645289986250642,6.0,29.161,0.2057542608278179,5.832199999999999,1.213314742158828,-0.9041238644511213,0.3313153950035657,5.4,25-34,M,1.46
P001,S005,"['ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.0295437785026082,1.0363909585689042,0.0818367673794521,5.435448577680525,0.9901307236423068,-0.4848509189392921,-0.3181229554784588,-0.4758101088605168,0.5830225420058865,0.4301049430867093,4.0,13.728,0.2913752913752914,4.5760000000000005,0.9826174270656344,-0.7293137281101725,0.0635131562603975,5.4,25-34,M,1.46
P001,S006,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0338133382471962,1.046089230850903,0.065334239391997,5.290322580645161,0.9835257179412108,-0.4330883383601981,-0.5281921194891275,-0.3306460616053028,0.5074945338616836,0.1373275252703313,21.0,29.797,0.7047689364701144,1.48985,0.7529497969196702,-0.0216336813605782,-0.2360257703899821,5.4,25-34,M,1.46
P001,S007,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0377703455657513,1.038092797978205,0.0712600877383492,5.388349514563107,0.9727206296694196,-0.3853055482989799,-0.4523868340457273,-0.4502869763647342,0.383938729079372,0.3350872180561752,9.0,8.43,1.0676156583629894,1.05375,0.3478930785101579,0.4700761540528254,-0.8752992522835319,5.4,25-34,M,1.46
P001,S008,"['ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.0370903749949258,1.038389807971892,0.0724407061575703,5.378640776699029,0.973163222990118,-0.3935035459244026,-0.4373341016273761,-0.445834788988372,0.3889997681523181,0.3155007948090159,2.0,1.031,1.939864209505335,1.031,0.0,1.366945711738304,-1.6016366081888969,5.4,25-34,M,1.46
P001,S009,"['ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.0393143388884065,1.038664872679604,0.0797154223428809,5.348441926345609,1.0078815310397422,-0.3667104748014716,-0.3449464673767514,-0.4417121405626167,0.7860024009721264,0.2545775859552426,2.0,1.924,1.0395010395010396,1.924,0.0,0.4351895339223947,-1.6016366081888969,5.4,25-34,M,1.46
P001,S010,"['ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.0376556879636631,1.058976537650372,0.0824749920519289,5.568627450980392,0.8807562197205835,-0.3866875297058513,-0.3100631660680225,-0.138809474679542,-0.6676710677812024,0.6987802144299152,2.0,1.14,1.7543859649122808,1.14,0.0,1.200884939290563,-1.6016366081888969,5.4,25-34,M,1.46
P001,S011,"['net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.6,1.04475720698105,0.5219047619047619,3.2,0.5991464547107982,5.029631397995214,4.346099204904237,-0.3505430254010506,-3.887868837121017,-4.079692581853743,3.0,1.865,1.6085790884718498,0.9325,0.1549597855227881,1.0622932988928202,-1.251133393010853,5.4,25-34,M,1.46
P001,S012,"['ch.admin.swisstopo', 'ch.admin.swisstopo']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.6,1.2299534070213234,0.5219047619047619,3.2,0.5991464547107982,5.029631397995214,4.346099204904237,2.2984770666855536,-3.887868837121017,-4.079692581853743,2.0,0.645,3.1007751937984493,0.645,0.0,2.2150060729506484,-1.6016366081888969,5.4,25-34,M,1.46
P001,S012,"['net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.6,1.2299534070213234,0.5219047619047619,3.2,0.5991464547107982,5.029631397995214,4.346099204904237,2.2984770666855536,-3.887868837121017,-4.079692581853743,24.0,94.18,0.2548311743469951,4.0947826086956525,2.1092043902435536,-0.802463105593322,1.1582133524538174,5.4,25-34,M,1.46
P001,S013,"['net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.6,1.2299534070213234,0.5219047619047619,3.2,0.5991464547107982,5.029631397995214,4.346099204904237,2.2984770666855536,-3.887868837121017,-4.079692581853743,16.0,24.183,0.6616218004383244,1.6122,0.8198901672573379,-0.0869569923310182,-0.1448483489567375,5.4,25-34,M,1.46
P001,S014,"['net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.7777777777777777,1.4405383931241746,0.7777777777777777,2.6666666666666665,0.4605170185988091,6.347446550164947,6.469808245235757,5.055544039719999,-5.473091568716108,-5.155640098897745,17.0,48.633,0.3495568852425307,3.0395625,1.389852290849601,-0.6170199746779839,0.5180201379791276,5.4,25-34,M,1.46
P001,S015,"['net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.5222222222222223,1.1090104621640149,0.490079365079365,3.333333333333333,0.6437751649736401,4.4063442321767745,4.057292531772652,0.5947697779823103,-3.37754110316647,-3.810705702592742,40.0,77.354,0.5171031879411536,1.9834358974358977,0.8255925630926122,-0.3188177660104579,-0.137236947947611,5.4,25-34,M,1.46
P001,S016,"['net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.6,1.0111619649019876,0.5219047619047619,3.2,0.5991464547107982,5.029631397995214,4.346099204904237,-0.8567013451809403,-3.887868837121017,-4.079692581853743,8.0,9.042,0.8847600088476001,1.2917142857142856,0.9585132654464656,0.2341276286440485,0.0337527714384338,5.4,25-34,M,1.46
P001,S017,"['net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.4066666666666667,1.229369677313816,0.3406375976964212,3.6,0.6997194152376243,3.418883053284582,2.61301910574961,2.290478156431409,-2.7378205668377302,-3.2727319440707405,3.0,1.358,2.2091310751104563,0.679,0.1531664212076583,1.5902584731378775,-1.2549140823509806,5.4,25-34,M,1.46
P001,S018,"['net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand', 'net.osmand']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0501230067909929,1.0323657921554474,0.0852553431842324,5.297709923664122,1.002106074577968,-0.2373048066885808,-0.2750069899866246,-0.5362620456531062,0.7199602592357474,0.1522307628555883,7.0,11.186,0.6257822277847309,1.8643333333333336,0.8081808956783464,-0.1425197640105029,-0.1605526110774331,5.4,25-34,M,1.46
P001,S019,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.028177416044006,1.0324248703008012,0.0754478125133335,5.420849420849421,0.9931008784958104,-0.501461547199123,-0.3990686143812735,-0.5353739154635891,0.6169861584078739,0.4006525808179046,21.0,33.03,0.6357856494096276,1.6515000000000004,1.122889972696734,-0.1268889905153912,0.2298302371287514,5.4,25-34,M,1.46
P001,S020,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.031671872552801,1.0414324850388057,0.0731509293280829,5.03578947368421,0.9888814387830276,-0.4590239080723899,-0.4282868285895518,-0.4002623093946327,0.5687370135300499,-0.3761679705549131,41.0,78.293,0.5236738916633671,1.957325,1.342695820480186,-0.3078052910693101,0.469533445379502,5.4,25-34,M,1.46
P001,S021,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0279309291816752,1.0606566848647252,0.076617946271658,5.198443579766537,1.005694502843697,-0.5044603947439044,-0.3842075496427102,-0.113887825817706,0.7609938103852788,-0.0480293175993669,3.0,14.084,0.2130076682760579,7.042,0.904430559500142,-0.8888409139397515,-0.0343759645776441,5.4,25-34,M,1.46
P001,S022,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.025879669597751,1.0642878595322052,0.0711648900955328,5.190635451505017,1.0154976193123302,-0.5294446829914002,-0.4536013143727246,-0.0600958988663741,0.8730921027998692,-0.0637814480038867,9.0,32.965,0.2730168360382223,4.120625,0.984529015113226,-0.7657988731579987,0.0658578063645823,5.4,25-34,M,1.46
P001,S023,"['com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0294375773715295,1.0508159048772894,0.0722422746923118,5.335907335907336,1.0095907104540154,-0.4861411970610992,-0.4398629183049984,-0.26014625895547,0.8055468075272498,0.2292902832191989,2.0,0.939,2.1299254526091587,0.939,0.0,1.5265773162263918,-1.6016366081888969,5.4,25-34,M,1.46
P001,S024,"['ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.0288231465173342,1.055871229882389,0.0691221949449421,5.250909090909091,0.99397464365707,-0.4936087661104584,-0.4796869588402163,-0.184924125400634,0.6269776323296578,0.0578146882336491,4.0,15.286,0.2616773518251995,5.0953333333333335,1.1130099832657767,-0.7885984918813949,0.2184808213377871,5.4,25-34,M,1.46
P001,S025,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0387287584326738,1.036496256152362,0.0751006516276598,5.178947368421053,0.9529907741188854,-0.3737596554352991,-0.4034807765774417,-0.4742303020389419,0.1583285240105978,-0.0873610054536277,3.0,4.732,0.6339814032121724,2.3659999999999997,0.4492814877430262,-0.129701124343005,-0.6988495312625946,5.4,25-34,M,1.46
P001,S026,"['com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps', 'com.google.android.apps.maps']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0383036123953283,1.0368314704508934,0.0854653566183922,5.0791788856304985,0.9501549759542988,-0.3788800270499452,-0.2723626758776246,-0.4692015392868072,0.1259012716261407,-0.288634101711898,5.0,3.595,1.3908205841446453,0.8987499999999999,0.3879450138309785,0.8401725661061372,-0.8040588969800163,5.4,25-34,M,1.46
P001,S027,"['ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c', 'ch.sbb.mobile.android.b2c']","['MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION', 'MAPS_AND_NAVIGATION']",0.0288034275467447,1.033095818430413,0.078475075153705,5.426229508196721,0.9901277646087796,-0.4938484971585057,-0.3606545598951436,-0.5252892675740308,0.5829887055614601,0.4115063776106697,3.0,3.103,0.9668063164679342,1.5515,0.3000322268772156,0.3427062490743464,-0.9632589902957284,5.4,25-34,M,1.46
P001,S028,"['ch.schweizmobil', 'ch.schweizmobil', 'ch.schweizmobil', 'ch.schweizmobil', 'ch.schweizmobil', 'ch.schweizmobil', 'ch.schweizmobil']","['TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL', 'TRAVEL_AND_LOCAL']",0.0631497775497615,1.0382961934447938,0.1005000987765056,5.564245810055866,0.8908035484321271,-0.0831016314847332,-0.0843749690974905,-0.4472380031204845,-0.5527802169486249,0.6899406850424357,7.0,13.423,0.5214929598450421,2.2371666666666665,0.5674765419545262,-0.3114552503928888,-0.5081089388460074,5.4,25-34,M,1.46
